Projekt dátuma;Beszállító;mennyiség;függvénynek;ism;gyári szám;hadrianus azonosító;Gyártó;Modellnév;CPU Típus;CPU Modell;CPU Órajel (mhz);Ram (mb);Ram típus;hdd (gb);hdd típus;hdd állapot (%);hdd bad sector (db);optikai meghajtó;kijelző mérete;kijelző típus;kijelző felbontás;VGA típusa;VGA kimenet;webcam;Licensz;Licensz sorszám;Billentyűzet nyelve;Akku;állapot;műszaki eltérés / hiba;esztétikai eltérés / hiba;csomagolás;utolsó javítás/bővítés dátuma;nettó beszerzési ár;nagyker listaár;nagyker mennyiségi ár;EUR;zárolás;nettó eladási ár;eladás dátuma;vevő kategória - név;vevő kategória;vevő neve;NYERESÉG;számlázó kategória;számlázó készlet;raktár;leltár dátum;raktárhely;árlista;Leírás;nettó kisker ár;projektnév;tesztelés dátuma;Saját készletre vételezés dátuma
2022.06.09;Friesland;1;#HIÁNYZIK;;97NHJ4J;H22/1:8186;Dell;Latitude E4300;Core 2 Duo;P9400;2400;4096;ddr3;128;sata ssd;90;0;dvd-rw;13;;1280 x 800;integrált;nincs;webcam;Win 7 pro;00144569834140;magyar;gyenge;használt D;elavult;erősen kopott és karcos;nincs;;1000;;;;vatera - 2022.09.01;8 713;2022.09.20;vatera;vatera;;7713;notebook;0;20220609_Friesland;;;;;;20220609_Friesland;2022.06.28;2022.07.20
2022.06.10;Egis;1;#HIÁNYZIK;;4l8pp32;H22/1:9415;Dell;Latitude E5250;???;???;;;;;;;;;;;;;;;;;;;használt D;nem kapcsol be;;nincs;;2000;;;;;;;;;;;notebook;1;hadrianus;;;;;;20220610_Egis;2022.06.27;2022.07.05
2022.07.29;Egis;1;#HIÁNYZIK;;84-28586;h22/2:5078;Dell;Latitude E5250;Core i5;???;???;nincs;;nincs;;;;nincs;12;;;integrált;hdmi;webcam;Win 8 pro;;magyar;nincs;használt D;zárlatos, alaplap hibás, ssd kábel hiányos, bios pass;kopott;nincs;;2000;;;;;14 391;2022.09.23;vatera;vatera;;12391;notebook;0;hadrianus;;;;;;20220729_Egis;2022.08.18;2022.08.22
2021.10.18;KHbank;1;#HIÁNYZIK;;;H21/3:5914;Dell;Latitude E5250;Core i5;5300U;2300;4096;ddr3;240;sata ssd;100;0;nincs;14;;FHD (1920 x 1080);integrált;hdmi;webcam;Win 8 pro;;magyar;gyenge;használt C;hibás display;enyhén karcos;nincs;;6000;;;;vatera - 2022.09.16;;;;;;;notebook;1;hadrianus;2022.01.07;089;;;;20211018_KHbank;2021.11.05;2021.11.09
2020.07.16;KHbank;1;#HIÁNYZIK;;gknxh72;H20/2:1507;Dell;Latitude E5250;Core i5;5300U;2300;8192;ddr3;250;sata ssd;95;0;nincs;12;;;integrált;hdmi;webcam;Win 10 pro;;magyar;gyenge;használt C;kijelző beázott;;nincs;;2000;;;;vatera - 2022.09.14;8 749;2022.09.28;vatera;vatera;;6749;notebook;0;hadrianus;2022.01.07;089;;;;20200716_KHbank;2020.07.23;2020.07.27
2020.04.27;KHbank;1;#HIÁNYZIK;;jztxh72;H20/1:1998;Dell;Latitude E5250;Core i5;5300U;2300;8192;ddr3;250;sata ssd;92;3;nincs;12;;;integrált;hdmi;webcam;;;magyar;nincs;használt D;kijelző hibás, lefagy, nincs akku, hdd rossz;;nincs;;1000;;;;vatera - 2022.09.14;7 961;2022.09.28;vatera;vatera;;6961;notebook;0;hadrianus;2022.01.07;089;;;;20200427_KHbank;2020.05.11;2020.06.03
2022.06.10;Egis;1;#HIÁNYZIK;;8M5BP32;H22/1:8939;Dell;Latitude E5250;Core i5;5300U;2300;8192;ddr3;256;sata ssd;100;0;nincs;12;;HD (1366 x 768);integrált;hdmi;webcam;Win 8 pro;;magyar;ok;használt A-;;enyhén kopott;nincs;2022.08.25;2000;46000;42000;;;;;;;;;notebook;1;hadrianus;2022.09.15;275;árlista;;;20220610_Egis;2022.06.27;2022.07.05
2021.07.15;KHbank;1;#HIÁNYZIK;;gn0yh72;H21/2:0656;Dell;Latitude E5250;Core i5;5300U;2300;8192;ddr3;256;sata ssd;96;0;nincs;12;;;integrált;hdmi;webcam;Win 8 pro;;magyar;gyenge;használt C;display hiba;kopott;nincs;;5000;;;;vatera - 2022.09.16;9 448;2022.09.28;vatera;vatera;;4448;notebook;0;hadrianus;2022.01.07;027;;;;20210715_KHbank;2021.07.16;2021.08.03
2021.07.15;KHbank;1;#HIÁNYZIK;;4pgyh72;H21/2:0682;Dell;Latitude E5250;Core i5;5300U;2300;8192;ddr3;256;sata ssd;97;0;nincs;12;;;integrált;display port;webcam;Win 8 pro;;magyar;gyenge;használt C;display hiba;kopott;nincs;;5000;;;;vatera - 2022.09.01;6 965;2022.09.28;vatera;vatera;;1965;notebook;0;hadrianus;2022.01.07;089;;;;20210715_KHbank;2021.07.16;2021.08.03
2021.07.15;KHbank;1;#HIÁNYZIK;;5n5yh72;H21/2:0683;Dell;Latitude E5250;Core i5;5300U;2300;8192;ddr3;256;sata ssd;90;0;nincs;12;;;integrált;display port;webcam;Win 8 pro;;magyar;gyenge;használt C;display hiba;kopott;nincs;;5000;;;;vatera - 2022.10.11;;;;;;;notebook;1;hadrianus;2022.01.07;089;;;;20210715_KHbank;2021.07.16;2021.08.03
2021.07.15;KHbank;1;#HIÁNYZIK;;69nxh72;H21/2:0678;Dell;Latitude E5250;Core i5;5300U;2300;8192;ddr3;256;sata ssd;94;0;nincs;12;;;integrált;display port;webcam;Win 8 pro;;magyar;gyenge;használt C;display hiba;kopott;nincs;;5000;;;;;;;;;;;notebook;1;hadrianus;2022.01.07;089;;;;20210715_KHbank;2021.07.16;2021.08.03
2021.07.15;KHbank;1;#HIÁNYZIK;;c7vxh72;H21/2:0686;Dell;Latitude E5250;Core i5;5300U;2300;8192;ddr3;256;sata ssd;94;0;nincs;12;;;integrált;display port;webcam;Win 8 pro;;magyar;gyenge;használt C;display hiba ;kopott;nincs;;5000;;;;vatera - 2022.09.27;8 662;2022.10.10;vatera;vatera;;3662;notebook;0;hadrianus;2022.01.07;089;;;;20210715_KHbank;2021.07.16;2021.08.03
2021.07.15;KHbank;1;#HIÁNYZIK;;dl0yh72;H21/2:0685;Dell;Latitude E5250;Core i5;5300U;2300;16384;ddr3;256;sata ssd;94;0;nincs;12;;;integrált;display port;webcam;Win 8 pro;;magyar;gyenge;használt C;display hiba;kopott;nincs;;5000;;;;;7 217;2022.07.25;vatera;vatera;;2217;notebook;0;hadrianus;2022.01.07;089;;;;20210715_KHbank;2021.07.16;2021.08.03
2021.07.15;KHbank;1;#HIÁNYZIK;;70hxh72;H21/2:0680;Dell;Latitude E5250;Core i5;5300U;2300;inkompatibilis ram;ddr3;nincs;;;;nincs;12;;;integrált;display port;webcam;Win 8 pro;;magyar;gyenge;használt C;display hiba, hiányos;kopott;nincs;;2000;;;;vatera - 2022.09.27;;;;;;;notebook;1;hadrianus;2022.01.07;089;;;;20210715_KHbank;2021.07.16;2021.08.03
2021.07.15;KHbank;1;#HIÁNYZIK;;c8vxh72;H21/2:0681;Dell;Latitude E5250;Core i5;5300U;2300;nincs;ddr3;256;sata ssd;96;0;nincs;12;;;integrált;display port;webcam;Win 8 pro;;magyar;gyenge;használt C;display hiba, hiányos;kopott burkolat;nincs;;5000;;;;vatera - 2022.09.27;;;;;;;notebook;1;hadrianus;2022.01.07;089;;;;20210715_KHbank;2021.07.16;2021.08.03
2020.10.21;KHbank;1;#HIÁNYZIK;;4l0yh72;H20/3:4432;Dell;Latitude E5250;Core i5;5300U;2300;nincs;ddr3;nincs;;;;nincs;12;;;integrált;hdmi;webcam;Win 8 pro;;magyar;nincs;használt C;erősen hiányos, kijelző hibás;kopott;nincs;;2000;;;;;7 795;2022.08.04;vatera;vatera;;5795;notebook;0;hadrianus;2022.01.07;089;;;;20201021_KHbank;2020.11.06;2020.11.10
2021.03.30;KHbank;1;#HIÁNYZIK;;8n5yh72;H21/0:8038;Dell;Latitude E5250;Core i5;5300U;2300;nincs;ddr3;nincs;;;;nincs;12;;;integrált;hdmi;webcam;Win 8 pro;;magyar;nincs;használt C;kijelző hibás, hiányos;kopott;nincs;;2000;;;;;9 536;2022.08.19;vatera;vatera;;7536;notebook;0;hadrianus;2022.01.07;089;;;;20210330_KHbank;2021.04.09;2021.04.13
2022.06.10;Egis;1;#HIÁNYZIK;;GP8PP32;H22/1:8941;Dell;Latitude E5250;Core i5;5300U;2300;nincs;ddr3;nincs;;;;nincs;12;;HD (1366 x 768);integrált;hdmi;webcam;Win 8 pro;;magyar;nincs;használt C;hiányos;enyhén kopott, display gumikeret hiányos;nincs;;2000;;;;;;;;;;;notebook;1;hadrianus;;;;;;20220610_Egis;2022.06.27;2022.07.05
2022.06.10;Egis;1;#HIÁNYZIK;;7H8VD72;H22/1:8942;Dell;Latitude E5250;Core i5;5300U;2300;nincs;ddr3;nincs;;;;nincs;12;;HD (1366 x 768);integrált;hdmi;webcam;Win 8 pro;;magyar;nincs;használt C;hiányos;enyhén kopott;nincs;;2000;;;;;;;;;;;notebook;1;hadrianus;;;;;;20220610_Egis;2022.06.27;2022.07.05
2020.04.27;KHbank;1;#HIÁNYZIK;;5222;H20/1:1999;Dell;Latitude E5250;Core i5;5300U;2300;nincs;ddr3;nincs;;;;nincs;12;;;integrált;hdmi;webcam;;;magyar;rossz;használt D;hiányos, bios password;kijelző karcos;nincs;;1000;;;;;8 189;2022.08.11;vatera;vatera;;7189;notebook;0;hadrianus;2022.01.07;089;;;;20200427_KHbank;2020.05.11;2020.06.03
2022.06.10;Egis;1;#HIÁNYZIK;;7k8pp32;H22/1:8940;Dell;Latitude E5250;Core i5;5300U;2300;nincs;ddr3;nincs;;;;nincs;12;;HD (1366 x 768);integrált;hdmi;webcam;Win 8 pro;;magyar;nincs;használt D;hiányos, alaplaphiba (nem kapcsol be);enyhén kopott;nincs;;2000;;;;vatera - 2022.10.11;;;;;;;notebook;1;hadrianus;;;;;;20220610_Egis;2022.06.27;2022.07.05
2021.10.18;KHbank;1;#HIÁNYZIK;;;H21/3:5915;Dell;Latitude E5250;Core i5 ;5300U;2300;4096;ddr3;256;sata ssd;92;0;nincs;14;;FHD (1920 x 1080);integrált;hdmi ;webcam;Win 8 pro;;magyar;rossz;használt C;hibás display, rossz akku;enyhén karcos;nincs;;6000;;;;;;;;;;;notebook;1;hadrianus;2022.01.07;089;;;;20211018_KHbank;2021.11.05;2021.11.09
2021.07.15;KHbank;1;#HIÁNYZIK;;4q8sbg2;H21/2:0679;Dell;Latitude E5270;Core i5;6300U;2400;8192;ddr4;256;m2sata ssd;100;0;nincs;12;;HD (1366 x 768);integrált;hdmi;webcam;Win 8 pro;;magyar;új;használt B;;display foltos, kopott, enyhe burkolati surlódás;nincs;2022.08.29;5000;44000;40000;;;;;;;;;notebook;1;hadrianus;2022.09.15;298;árlista;;;20210715_KHbank;2021.07.16;2021.08.03
2022.06.09;Friesland;1;#HIÁNYZIK;;27WFF12;H22/1:8195;Dell;Latitude E5440;Core i3;4010U;1700;8192;ddr3;256;sata ssd;100;0;dvd-rw;14;;HD (1366 x 768);integrált;hdmi;webcam;Win 8 pro;;magyar;ok;használt A-;;enyhén kopott;nincs;2022.09.22;6000;44000;40000;;;;;;;;;notebook;1;20220609_Friesland;2022.09.30;;árlista;;;20220609_Friesland;2022.06.28;2022.07.20
2022.06.09;Friesland;1;#HIÁNYZIK;;8PWYN12;H22/1:8184;Dell;Latitude E5440;Core i3;4030U;1900;4096;ddr3;120;sata ssd;97;0;dvd-rw;14;;HD (1366 x 768);integrált;hdmi;webcam;nincs;;magyar;ok;használt A-;;enyhén kopott;nincs;;12000;44000;40000;102,6;;44 000;2022.07.29;nagyker - Prémium;nagyker;Prémium;32000;notebook;0;20220609_Friesland;2022.07.07;;árlista;;;20220609_Friesland;2022.06.28;2022.07.20
2020.11.11;Friesland;1;#HIÁNYZIK;;92l0k12;H20/3:8331;Dell;Latitude E5440;Core i3;4030U;1900;4096;ddr3;nincs;;;;dvd-rw;14;;;integrált;hdmi;webcam;Win 7 pro;;magyar;nincs;használt C;hiányos, bios password;kopott;nincs;;2000;;;;;;;;;;;notebook;1;hadrianus;2022.01.07;081;;;;20201111_Friesland;2020.12.04;2020.12.14
2020.11.11;Friesland;1;#HIÁNYZIK;;1GK0K12;H20/3:8332;Dell;Latitude E5440;Core i3;4030U;1900;4096;ddr3;nincs;;;;dvd-rw;14;;;integrált;hdmi;webcam;Win 7 pro;;magyar;nincs;használt C;hiányos, bios password;kopott;nincs;;2000;;;;;;;;;;;notebook;1;hadrianus;2022.01.07;081;;;;20201111_Friesland;2020.12.04;2020.12.14
2020.11.11;Friesland;1;#HIÁNYZIK;;F7K0K12;H20/3:8333;Dell;Latitude E5440;Core i3;4030U;1900;4096;ddr3;nincs;;;;dvd-rw;14;;;integrált;hdmi;webcam;Win 7 pro;;magyar;rossz;használt C;hiányos, bios password, rossz akku;kopott;nincs;;2000;;;;;;;;;;;notebook;1;hadrianus;2022.01.07;081;;;;20201111_Friesland;2020.12.04;2020.12.14
2022.06.09;Friesland;1;#HIÁNYZIK;;5BK0K12;H22/2:0300;Dell;Latitude E5440;Core i3;4030U;1900;8192;ddr3;256;sata ssd;100;0;dvd-rw;14;;HD (1366 x 768);integrált;hdmi;webcam;nincs;;magyar;ok;használt B;;enyhén kopott, billentyűzet és touchpad kopott, display felülete kopott;nincs;2022.09.22;6000;38000;36000;;;;;;;;;notebook;1;20220609_Friesland;2022.09.30;;árlista;;;20220609_Friesland;2022.06.28;2022.07.20
2021.07.15;KHbank;1;#HIÁNYZIK;;3dzsk12;H21/2:0658;Dell;Latitude E5440;Core i5;?;?;nincs;ddr3;256;sata ssd;66;9;dvd-rw;14;;;integrált;hdmi;webcam;Win 7 pro;;magyar;rossz;használt C;nem kapcsol be, nincs ram, rossz ssd;kopott;nincs;;2000;;;;;;;;;;;notebook;1;hadrianus;2022.01.07;081;;;;20210715_KHbank;2021.07.16;2021.08.03
2022.06.21;Egis;1;#HIÁNYZIK;;2spvd12;H22/2:0548;Dell;Latitude E5440;Core i5;???;???;nincs;ddr3;nincs;;;;dvd-rw;14;;HD+ (1600 x 900);integrált;hdmi;webcam;Win 8 pro;;magyar;rossz;használt C;nem kapcsol be, rossz akku;enyhén kopott burkolat;nincs;;2000;;;;;;;;;;;notebook;1;hadrianus;;;;;;20220621_Egis;2022.07.07;2022.07.19
2022.06.10;Egis;1;#HIÁNYZIK;;???;H22/1:9401;Dell;Latitude E5440;Core i5;???;???;nincs;ddr3;nincs;;;;dvd-rw;14;;HD (1366 x 768);integrált;hdmi;webcam;Win 8 pro;;magyar;nincs;használt D;nem ad képet, hiányos, törött dvd fedél;kopott burkolat;nincs;;2000;;;;;11 890;2022.07.28;vatera;vatera;;9890;notebook;0;hadrianus;;;;;;20220610_Egis;2022.06.27;2022.07.05
2022.06.21;Egis;1;#HIÁNYZIK;;cbslyz1;H22/2:0559;Dell;Latitude E5440;Core i5;????;???;nincs;ddr3;nincs;;;;dvd-rw;14;;HD+ (1600 x 900);integrált;hdmi;webcam;Win 8 pro;;magyar;rossz;használt D;nem kapcsol be, hiányos, rossz akku;kopott palmrest, touchpad és burkolat;nincs;;2000;;;;;;;;;;;notebook;1;hadrianus;;;;;;20220621_Egis;2022.07.07;2022.07.19
2022.06.21;Egis;1;#HIÁNYZIK;;gbslyz1;H22/2:0557;Dell;Latitude E5440;Core i5;????;???;nincs;ddr3;nincs;;;;dvd-rw;14;;HD+ (1600 x 900);integrált;hdmi;webcam;Win 8 pro;;magyar;nincs;használt D;nem kapcsol be, hiányos, nincs akku;kopott billentyűzet, touchpad és burkolat;nincs;;2000;;;;;;;;;;;notebook;1;hadrianus;;;;;;20220621_Egis;2022.07.07;2022.07.19
2022.04.19;Takarékinfó;1;#HIÁNYZIK;;8m5qtz1;H22/1:1484;Dell;Latitude E5440;Core i5;4200U;1600;8192;ddr3;256;sata ssd;100;0;dvd-rw;15;;HD (1366 x 768);integrált;hdmi;webcam;Win 8 pro;;magyar;gyenge;használt B;;kopott billentyűzet, karcos burkolat;nincs;2022.08.25;2000;40000;36000;;;40 000;2022.09.16;kisker;kisker;;38000;notebook;0;hadrianus;2022.09.15;298;árlista;;;20220419_Takarékinfó;2022.04.28;2022.05.04
2022.06.09;Friesland;1;#HIÁNYZIK;;4BWWK12;H22/1:8178;Dell;Latitude E5440;Core i5;4210U;1700;4096;ddr3;120;sata ssd;98;0;dvd-rw;14;;HD (1366 x 768);integrált;hdmi;webcam;nincs;;magyar;ok;használt C;több helyen törött burkolat;erősen kopott, display foltos, ;nincs;;8000;;;;;;;;;;;notebook;1;20220609_Friesland;;;;;;20220609_Friesland;2022.06.28;2022.07.20
2022.06.09;Friesland;1;#HIÁNYZIK;;DLJ6Q12;H22/1:8190;Dell;Latitude E5440;Core i5;4210U;1700;8192;ddr3;256;sata ssd;100;0;dvd-rw;14;;HD (1366 x 768);integrált;hdmi;webcam;nincs;;magyar;új;használt B;;erősen kopott touchpad és burkolat;nincs;2022.09.22;8000;48000;44000;;;;;;;;;notebook;1;20220609_Friesland;2022.09.30;;árlista;;;20220609_Friesland;2022.06.28;2022.07.20
2022.06.21;Egis;1;#HIÁNYZIK;;2z9td12;H22/2:0558;Dell;Latitude E5440;Core i5;4300U;1900;8192;ddr3;256;sata ssd;100;0;dvd-rw;14;;HD+ (1600 x 900);integrált;hdmi;webcam;Win 8 pro;;magyar;ok;használt A-;;kopott;nincs;2022.09.22;2000;40000;36000;;;;;;;;;notebook;1;hadrianus;2022.09.30;;árlista;;;20220621_Egis;2022.07.07;2022.07.19
2020.03.17;Egis;1;#HIÁNYZIK;;;H20/1:8674;Dell;Latitude E5440;Core i5;4300U;1900;nincs;;nincs;;;;nincs;14;;;integrált;hdmi;webcam;;;magyar;nincs;használt C;erősen hiányos;kopott;nincs;;2000;;;;vatera - 2022.07.20;;;;;;;notebook;1;hadrianus;2022.01.07;081;;;;20200317_Egis;2020.06.30;2020.07.01
2022.06.10;Egis;1;#HIÁNYZIK;;8htlyz1;H22/1:9416;Dell;Latitude E5440;Core i5;4300U;1900;nincs;ddr3;nincs;;;;dvd-rw;14;;HD+ (1600 x 900);integrált;hdmi;webcam;Win 8 pro;;magyar;rossz;használt C;hiányos, rossz akku;kopott billentyűzet, touchpad és burkolat;nincs;;2000;;;;;;;;;;;notebook;1;hadrianus;;;;;;20220610_Egis;2022.06.27;2022.07.05
2022.06.10;Egis;1;#HIÁNYZIK;;3NPVD12;H22/1:9408;Dell;Latitude E5440;Core i5;4300U;1900;nincs;ddr3;nincs;;;;dvd-rw;14;;HD+ (1600 x 900);integrált;hdmi;webcam;Win 8 pro;;magyar;ok;használt C;hiányos, touchpad nyomógomb hibás;kopott burkolat;nincs;;2000;;;;;;;;;;;notebook;1;hadrianus;;;;;;20220610_Egis;2022.06.27;2022.07.05
2022.06.10;Egis;1;#HIÁNYZIK;;4YDTD12;H22/1:8893;Dell;Latitude E5440;Core i5;4300U;1900;nincs;ddr3;nincs;;;;dvd-rw;14;;HD (1366 x 768);integrált;hdmi;webcam;Win 8 pro;;magyar;nincs;használt C;hiányos, display hibás;kopott repedt törött burkolat, kopott touchpad;nincs;;2000;;;;;;;;;;;notebook;1;hadrianus;;;;;;20220610_Egis;2022.06.27;2022.07.05
2020.02.10;KHbank;1;#HIÁNYZIK;;dm8mf12;H20/0:5107;Dell;Latitude E5440;Core i5;4300U;1900;nincs;ddr3;nincs;;;;dvd-rw;14;;;integrált;hdmi;webcam;;;magyar;rossz;használt D;hiányos, alaplap hibás;;nincs;;2000;;;;;12 598;2022.07.06;vatera;vatera;;10598;notebook;0;hadrianus;2022.01.07;081;;;;20200210_KHbank;2020.02.17;2020.03.02
2022.06.21;Egis;1;#HIÁNYZIK;;gq9td12;H22/2:0556;Dell;Latitude E5440;Core i5;4300U;1900;nincs;ddr3;nincs;;;;dvd-rw;14;;HD+ (1600 x 900);integrált;hdmi;webcam;Win 8 pro;;magyar;nincs;használt D;bios password, hiányos, nincs akku;erősen kopott burkolat;nincs;;2000;;;;;;;;;;;notebook;1;hadrianus;;;;;;20220621_Egis;2022.07.07;2022.07.19
2022.06.21;Egis;1;#HIÁNYZIK;;4sftd12;H22/2:0553;Dell;Latitude E5440;Core i5;4300U;1900;nincs;ddr3;nincs;;;;dvd-rw;14;;HD+ (1600 x 900);integrált;hdmi;webcam;Win 8 pro;;magyar;nincs;használt D;bios password, hiányos;enyhén karcos display, erősen kopott touchpad, billentyűzet és palmrest, karcos burkolat;nincs;;2000;;;;;;;;;;;notebook;1;hadrianus;;;;;;20220621_Egis;2022.07.07;2022.07.19
2022.04.01;raktárról;1;#HIÁNYZIK;;;H20/2:1563;Dell;Latitude E5440;Core i5;4310U;2000;4096;ddr3;240;sata ssd;100;0;dvd-rw;14;;HD (1366 x 768);integrált;display port;webcam;Win 8 pro;;magyar;ok;használt A-;;enyhén kopott burkolat;nincs;2022.04.11;0;40000;36000;;;48 000;2022.08.24;nagyker - Tibeko;nagyker;Tibeko;48000;notebook;0;hadrianus;2022.05.06;;árlista;;;20220401_raktárról;2022.04.08;2022.04.21
2020.02.10;KHbank;1;#HIÁNYZIK;;5lysk12;H20/0:5129;Dell;Latitude E5440;Core i5;4310U;2000;4096;ddr3;nincs;;;;dvd-rw;14;;;integrált;hdmi;webcam;;;magyar;rossz;használt C;bios password;kopott;nincs;;2000;;;;;;;;;;;notebook;1;hadrianus;2022.01.07;081;;;;20200210_KHbank;2020.02.17;2020.03.02
2022.03.30;Exxon;1;#HIÁNYZIK;;8BXFL12;H22/0:8268;Dell;Latitude E5440;Core i5;4310U;2000;8192;ddr3;128;sata ssd;87;0;dvd-rw;14;;HD (1366 x 768);integrált;hdmi;nincs;Win 8 pro;;angol;ok;használt A;;;nincs;;22000;48000;44000;112,8;;40 000;2022.08.19;nagyker - PCDoki;nagyker;PCDoki;18000;notebook;0;hadrianus;2022.06.29;;árlista;;;20220330_Exxon;2022.04.14;2022.05.10
2022.03.30;Exxon;1;#HIÁNYZIK;;C9XFL12;H22/0:8267;Dell;Latitude E5440;Core i5;4310U;2000;8192;ddr3;128;sata ssd;97;0;dvd-rw;14;;HD (1366 x 768);integrált;hdmi;nincs;Win 8 pro;;angol;ok;használt A-;;enyhén kopott, touchpad kopott;nincs;;20000;44000;40000;102,6;;40 000;2022.08.19;nagyker - PCDoki;nagyker;PCDoki;20000;notebook;0;hadrianus;2022.06.29;;árlista;;;20220330_Exxon;2022.04.14;2022.05.10
2022.08.02;KHBank;1;#HIÁNYZIK;;hg96k12;H22/2:9935;Dell;Latitude E5440;Core i5;4310U;2000;8192;ddr4;240;sata ssd;92;0;dvd-rw;14;;HD (1366 x 768);integrált;hdmi;webcam;Win 8 pro;;magyar;gyenge;használt A-;;karcos burkolat;nincs;;16000;;;;foglalva - dolgozói KH;32 500;;;;;;notebook;1;hadrianus;;;;;;20220802_KHBank;2022.09.07;2022.09.28
2022.06.21;Egis;1;#HIÁNYZIK;;c6h4k32;H22/2:0549;Dell;Latitude E5440;Core i5;4310U;2000;8192;ddr3;256;sata ssd;100;0;dvd-rw;14;;HD+ (1600 x 900);integrált;hdmi;webcam;Win 8 pro;;magyar;gyenge;használt A-;;kopott;nincs;2022.09.22;2000;44000;40000;;;;;;;;;notebook;1;hadrianus;2022.09.30;;árlista;;;20220621_Egis;2022.07.07;2022.07.19
2020.02.10;KHbank;1;#HIÁNYZIK;;b21nk32;H20/0:5106;Dell;Latitude E5440;Core i5;4310U;2000;nincs;ddr3;nincs;;;;dvd-rw;14;;;integrált;hdmi;webcam;;;magyar;rossz;használt C;hiányos, touchpad hibás;kopott;nincs;;2000;;;;;;;;;;;notebook;1;hadrianus;2022.01.07;081;;;;20200210_KHbank;2020.02.17;2020.03.02
2021.03.30;KHbank;1;#HIÁNYZIK;;1100000376427;H21/0:8045;Dell;Latitude E5440;Core i5;4310U;2000;nincs;ddr3;nincs;;;;dvd-rw;14;;;integrált;hdmi;webcam;Win 7 pro;;magyar;nincs;használt C;hiányos;törött, kopott;nincs;;8000;;;;;;;;;;;notebook;1;hadrianus;2022.01.07;081;;;;20210330_KHbank;2021.04.09;2021.04.13
2022.06.21;Egis;1;#HIÁNYZIK;;97H4K32;H22/2:0539;Dell;Latitude E5440;Core i5;4310U;2000;nincs;ddr3;nincs;;;;dvd-rw;14;;HD+ (1600 x 900);integrált;hdmi;webcam;Win 8 pro;;magyar;rossz;használt C;törött akku, hiányos;erősen kopott burkolat, billentyűzet és touchpad, karcos palmrest;nincs;;2000;;;;;;;;;;;notebook;1;hadrianus;;;;;;20220621_Egis;2022.07.07;2022.07.19
2022.06.21;Egis;1;#HIÁNYZIK;;dwsjp32;H22/2:0541;Dell;Latitude E5450;Core i5;???;???;nincs;ddr3;nincs;;;;nincs;14;;HD+ (1600 x 900);integrált;hdmi;webcam;Win 8 pro;;magyar;rossz;használt D;alaplap hibás, hiányos, törött kijelző, rossz billentyűzet, rossz akku;karcos burkolat;nincs;;2000;;;;;5 650;2022.09.23;vatera;vatera;;3650;notebook;0;hadrianus;;;;;;20220621_Egis;2022.07.07;2022.07.19
2022.06.21;Egis;1;#HIÁNYZIK;;9d7cq72;H22/2:0550;Dell;Latitude E5450;Core i5;???;???;nincs;ddr3;nincs;;;;dvd-rw;14;;HD+ (1600 x 900);integrált;hdmi;nincs;Win 8 pro;;magyar;rossz;használt D;zárlatos alaplap, hiányos, törött kijelző;kopott burkolat;nincs;;2000;;;;;;;;;;;notebook;1;hadrianus;;;;;;20220621_Egis;2022.07.07;2022.07.19
2022.08.26;Mars;1;#HIÁNYZIK;;7YV9Q32;H22/2:9954;Dell;Latitude E5450;Core i5;5300U;2300;4096;ddr3;120;sata ssd;90;0;nincs;14;érintő;HD (1366 x 768);integrált;hdmi;webcam;Win 8 pro;;magyar;ok;használt C;display hibás;kopott karocs burkolat;nincs;;4200;;;;;;;;;;;notebook;1;hadrianus;;;;;;20220826_Mars;2022.09.12;2022.10.10
2022.08.26;Mars;1;#HIÁNYZIK;;FYQC262;H22/2:9949;Dell;Latitude E5450;Core i5;5300U;2300;4096;ddr3;128;sata ssd;93;0;nincs;14;érintő;HD (1366 x 768);integrált;hdmi;webcam;Win 8 pro;;magyar;ok;használt C;display hibás ;kopott burkolat és touchpad;nincs;;4200;;;;;;;;;;;notebook;1;hadrianus;;;;;;20220826_Mars;2022.09.12;2022.10.10
2022.08.26;Mars;1;#HIÁNYZIK;;FLY8Q32;H22/2:9950;Dell;Latitude E5450;Core i5;5300U;2300;4096;ddr3;128;sata ssd;100;0;nincs;14;érintő;HD (1366 x 768);integrált;hdmi;webcam;Win 8 pro;;magyar;rossz;használt D;véletlen szerűen kikapcsol, rossz púpos akku;kopott burkolat és touchpad;nincs;;4200;;;;;;;;;;;notebook;1;hadrianus;;;;;;20220826_Mars;2022.09.12;2022.10.10
2022.08.26;Mars;1;#HIÁNYZIK;;110WP72;H22/2:9959;Dell;Latitude E5450;Core i5;5300U;2300;8192;ddr3;128;sata ssd;88;0;nincs;14;érintő;HD (1366 x 768);integrált;hdmi;webcam;Win 8 pro;;magyar;ok;használt C;lekódoltt ssd, display hibás;kopott burkolat;nincs;;4200;;;;;;;;;;;notebook;1;hadrianus;;;;;;20220826_Mars;2022.09.12;2022.10.10
2022.08.26;Mars;1;#HIÁNYZIK;;7KTVP72;H22/2:9952;Dell;Latitude E5450;Core i5;5300U;2300;8192;ddr3;128;sata ssd;100;0;nincs;14;érintő;HD (1366 x 768);integrált;hdmi;webcam;Win 8 pro;;magyar;ok;használt C;lekódolt ssd, display hibás;kopott;nincs;;4200;;;;;;;;;;;notebook;1;hadrianus;;;;;;20220826_Mars;2022.09.12;2022.10.10
